sku,qty,disco
STM-435890,0,T
STM-435906,0,T
STM-435920,0,T
STM-435937,0,T
STM-435944,0,T
STM-435975,0,T
STM-435982,0,T
STM-436019,0,T
STM-436026,0,T
STM-436033,0,T
STM-436040,0,T
STM-436057,0,T
STM-437313,0,T
STM-437337,0,T
STM-437344,0,T
STM-437818,0,T
STM-437825,0,T
STM-437917,0,T
STM-437931,0,T
STM-437948,0,T
STM-443390,0,T
STM-443413,0,T
STM-443420,0,T
STM-443437,0,T
STM-444991,11,F
STM-445004,2,F
STM-445011,10,F
STM-445035,0,F
STM-445042,17,F
STM-445066,648,T
STM-445073,944,T
STM-445110,409,T
STM-445141,351,T
STM-445158,412,T
STM-445189,113,T
STM-445196,327,T
STM-450725,0,T
STM-450756,0,T
STM-450770,0,T
STM-450794,0,T
STM-450817,0,T
STM-450824,0,T
STM-450855,0,T
STM-450862,0,T
STM-450909,0,T
STM-450916,0,T
STM-451005,0,T
STM-451623,0,T
STM-451630,0,T
STM-451647,0,T
STM-451746,0,T
STM-451753,0,T
STM-451760,0,T
STM-451777,0,T
STM-451784,0,T
STM-451791,0,T
STM-451890,0,T
STM-451944,0,T
STM-451951,0,T
STM-451968,0,T
STM-452064,0,T
STM-452071,0,T
STM-452187,0,T
STM-452194,0,T
STM-452200,0,T
STM-452217,0,T
STM-452644,0,T
STM-452750,0,T
STM-452767,0,T
STM-452804,0,T
STM-452811,0,T
STM-452866,0,T
STM-452873,0,T
STM-453153,0,T
STM-453160,0,T
STM-453177,0,T
STM-453184,0,T
STM-453382,0,T
STM-453412,0,T
STM-453429,0,T
STM-453580,0,T
STM-453597,0,F
STM-453603,2,T
STM-453610,0,T
STM-453634,10,F
STM-453658,16,F
STM-453665,0,T
STM-453672,0,T
STM-453719,9,F
STM-453726,0,T
STM-453733,0,T
STM-453757,0,T
STM-453795,55,F
STM-453801,43,F
STM-453832,48,F
STM-453870,0,T
STM-453887,13,F
STM-456277,0,T
STM-456291,0,T
STM-457359,0,T
STM-457366,0,T
STM-457373,0,T
STM-458318,0,T
STM-462308,0,T
STM-462315,0,T
STM-462353,0,T
STM-462360,0,T
STM-462384,0,T
STM-462391,0,T
STM-462773,0,T
STM-462803,0,T
STM-462810,0,T
STM-463886,0,T
STM-463893,0,T
STM-463909,0,T
STM-464098,0,T
STM-464104,0,T
STM-464111,0,T
STM-464159,0,T
STM-464166,0,T
STM-464180,15,T
STM-464197,97,T
STM-464203,0,T
STM-464845,0,T
STM-464869,0,T
STM-464876,0,T
STM-464890,0,T
STM-464906,0,T
STM-464913,0,T
STM-464937,0,T
STM-464944,0,T
STM-464975,0,T
STM-464982,0,T
STM-464999,0,T
STM-465002,0,T
STM-465019,0,T
STM-465637,0,T
STM-465651,0,T
STM-465743,0,T
STM-465750,0,T
STM-465774,0,T
STM-465781,0,T
STM-465798,0,T
STM-465804,0,T
STM-465811,0,T
STM-465828,0,T
STM-466177,20,F
STM-466184,10,F
STM-467013,0,T
STM-467020,0,T
STM-467037,0,T
STM-467051,0,T
STM-467082,0,T
STM-467235,0,T
STM-467242,0,T
STM-467266,0,T
STM-467938,0,T
STM-468133,0,T
STM-468140,0,T
STM-468188,0,T
STM-468218,0,T
STM-468232,0,T
STM-468249,0,T
STM-468256,0,T
STM-468706,0,T
STM-468713,5,T
STM-475148,0,T
STM-475155,0,T
STM-475162,0,T
STM-475209,0,T
STM-475247,0,T
STM-475254,0,T
STM-475971,0,T
STM-475988,0,T
STM-476152,0,T
STM-476169,0,T
STM-476176,0,T
STM-476183,0,T
STM-476190,0,T
STM-476206,0,T
STM-476299,0,T
STM-476305,0,T
STM-476367,0,T
STM-476374,0,T
STM-476381,0,T
STM-476398,0,T
STM-476411,0,T
STM-476428,0,T
STM-476442,0,T
STM-477791,0,T
STM-477814,0,T
STM-477838,0,T
STM-477845,0,T
STM-477852,0,T
STM-478019,0,T
STM-478026,0,T
STM-478033,0,T
STM-478057,0,T
STM-478064,0,T
STM-478071,0,T
STM-478507,0,T
STM-478514,0,T
STM-478521,0,T
STM-478637,0,T
STM-478644,0,T
STM-478651,0,T
STM-480937,0,T
STM-480944,19,F
STM-480951,0,T
STM-481156,0,T
STM-481163,0,T
STM-481170,0,T
STM-483174,0,T
STM-483181,0,T
STM-483198,0,T
STM-483204,0,T
STM-483211,0,T
STM-483228,0,T
STM-483341,0,T
STM-483358,0,T
STM-483402,0,T
STM-483457,0,F
STM-483471,0,T
STM-483495,0,T
STM-483518,0,T
STM-483525,0,T
STM-483532,0,T
STM-483549,0,T
STM-483556,0,T
STM-483563,9,F
STM-483570,0,T
STM-483587,0,T
STM-483631,0,T
STM-483648,0,T
STM-483655,0,T
STM-483662,0,T
STM-483679,0,T
STM-483686,0,T
STM-483693,0,T
STM-483709,0,T
STM-483716,0,T
STM-483723,0,T
STM-483730,0,T
STM-483747,0,T
STM-483914,0,T
STM-483921,0,T
STM-483938,0,T
STM-484034,0,T
STM-484041,0,T
STM-484058,0,T
STM-485635,0,T
STM-485642,0,T
STM-488001,0,T
STM-488018,0,T
STM-488049,0,T
STM-488056,0,T
STM-488063,0,T
STM-488070,0,T
STM-488087,0,T
STM-488094,0,T
STM-488100,0,T
STM-488117,0,T
STM-488124,0,T
STM-488131,0,T
STM-488148,0,T
STM-488162,0,T
STM-488179,0,T
STM-488186,0,T
STM-488285,0,T
STM-488292,0,T
STM-488308,0,T
STM-488384,0,T
STM-488391,0,T
STM-488407,0,T
STM-488414,0,T
STM-488421,0,T
STM-488438,0,T
STM-488445,0,T
STM-488452,0,T
STM-488469,0,T
STM-488476,0,T
STM-488483,0,T
STM-488490,0,T
STM-488506,0,T
STM-488513,0,T
STM-488612,0,T
STM-488858,0,T
STM-488865,0,T
STM-488872,0,T
STM-488889,0,T
STM-488896,0,T
STM-488919,0,T
STM-488926,0,T
STM-488933,6,F
STM-489084,0,T
STM-492930,0,F
STM-493166,0,T
STM-493173,0,T
STM-493180,0,T
STM-493296,0,T
STM-493302,0,T
STM-493319,0,T
STM-495337,0,T
STM-495344,0,T
STM-495351,0,T
STM-495542,0,T
STM-495559,0,T
STM-495566,0,T
STM-495573,0,T
STM-495719,0,T
STM-497515,0,F
STM-497522,0,T
STM-498246,8,F
STM-498253,2,F
STM-498260,11,F
STM-498307,0,T
STM-498321,0,F
STM-498499,12,F
STM-498505,11,F
STM-498512,1,F
STM-498529,13,F
STM-498536,23,F
STM-498543,23,F
STM-498550,21,F
STM-498567,20,F
STM-498574,4,F
STM-498581,4,F
STM-498598,8,F
STM-498604,3,F
STM-498611,10,F
STM-498628,10,F
STM-498635,8,F
STM-498642,7,F
STM-498758,18,F
STM-498765,13,F
STM-498772,0,F
STM-498819,9,F
STM-498826,9,F
STM-498833,7,F
STM-498840,1,F
STM-498857,0,F
STM-498888,10,F
STM-498895,11,F
STM-499342,0,T
STM-499359,0,T
STM-499366,0,T
STM-499373,0,T
STM-499380,3,F
STM-499397,0,T
STM-499403,12,F
STM-499427,0,T
STM-499793,6,F
STM-499809,0,F
STM-499816,2,F
STM-499823,10,F
STM-499830,4,F
STM-499847,17,F
STM-499854,8,F
STM-499861,16,F
STM-499878,21,F
STM-499885,10,F
STM-499892,12,F
STM-499908,9,F
STM-499915,11,F
STM-499922,1,F
STM-499939,3,F
STM-499946,11,F
STM-499953,3,F
STM-499960,10,F
STM-499977,1,F
STM-499984,11,F
STM-500154,21,F
STM-500161,21,F
STM-500178,8,F
STM-500185,19,F
STM-500192,19,F
STM-500208,12,F
STM-500215,11,F
STM-500222,9,F
STM-500239,23,F
STM-500246,11,F
STM-500253,12,F
STM-500260,1,F
STM-500277,1,F
STM-500284,21,F
STM-500291,23,F
STM-500307,10,F
STM-500314,19,F
STM-500321,11,F
STM-500338,18,F
STM-500345,12,F
STM-500352,20,F
STM-500369,15,F
STM-500376,11,F
STM-500383,12,F
STM-500475,24,F
STM-500482,11,F
STM-500499,12,F
STM-500505,0,F
STM-500512,22,F
STM-500529,19,F
STM-500536,14,F
STM-500543,21,F
STM-500598,22,F
STM-500604,22,F
STM-500611,6,F
STM-500628,10,F
STM-500635,1,F
STM-500642,2,F
STM-500659,2,F
STM-500666,0,F
STM-500758,2,F
STM-500765,21,F
STM-500772,4,F
STM-500796,1,F
STM-500802,6,F
STM-500819,5,F
STM-500833,10,F
STM-500840,0,F
STM-500857,1,F
STM-500918,12,F
STM-500925,12,F
STM-500932,6,F
STM-500949,11,F
STM-500956,11,F
STM-500963,12,F
STM-504053,11,F
STM-504060,9,F
STM-504077,9,F
STM-504084,11,F
STM-504091,13,F
STM-504107,8,F
STM-504114,12,F
STM-504121,9,F
SVAK-100004,0,T
SVAK-100011,0,T
SVAK-100028,0,T
SVAK-100035,0,T
SVAK-100042,0,T
SVAK-100059,0,T
SVAK-100066,0,T
SVAK-100073,0,T
SVAK-100080,0,T
SVAK-100097,0,T
SVAK-100103,0,T
SVAK-100110,0,T
SVAK-100158,0,T
SVAK-100165,0,T
SVAK-100172,0,T
SVAK-100219,0,T
SVAK-100226,0,T
SVAK-100233,0,T
SVAK-100240,0,T
SVAK-100257,0,T
SVAK-100264,0,T
SVAK-100271,0,T
SVAK-100288,0,T
SVAK-100295,0,T
SVAK-100301,0,T
SVAK-100318,0,T
SVAK-100325,0,T
SVAK-100332,0,T
SVAK-100349,0,T
SVAK-100356,0,T
SVAK-100363,0,T
SVAK-100370,0,T
SVAK-100387,0,T
SVAK-100394,0,T
SVAK-100400,0,T
SVAK-100417,0,T
SVAK-100424,0,T
SVAK-100431,0,T
SVAK-100448,0,T
SVAK-100455,0,T
SVAK-100462,0,T
SVAK-100486,0,T
SVAK-100493,0,T
SVAK-100509,0,T
SVAK-100516,0,T
SYN-000284,0,T
SYN-900225,0,T
SYN-900232,0,T
SYN-900249,0,T
SYN-900256,0,T
SYN-900263,0,T
SYN-900270,0,T
SYN-900324,0,T
SYN-900331,0,T
SYN-900348,0,T
SYN-900355,0,T
SYN-900362,0,T
SYN-900379,0,T
SYN-900386,0,T
SYN-900393,0,T
SYN-900409,0,T
SYN-900416,0,T
SYN-900423,0,T
SYN-900430,0,T
SYN-900447,0,T
SYN-900454,0,T
SYN-900461,0,T
SYN-900478,0,T
SYN-900485,0,T
SYN-900492,0,T
SYN-900508,0,T
SYN-900515,0,T
SYN-900607,0,T
SYN-900614,0,T
SYN-900621,0,T
SYN-900638,0,T
SYN-900645,0,T
SYN-900652,0,T
SYN-900669,0,T
SYN-900706,0,T
SYN-900713,0,T
SYN-900720,0,T
SYN-900829,0,T
SYN-900836,0,T
SYN-900867,0,T
SYN-900874,0,T
SYN-900881,0,T
SYN-900898,0,T
SYN-900935,0,T
SYN-900942,0,T
SYN-900959,0,T
SYN-900966,0,T
SYN-900973,0,T
SYN-900980,0,T
SYN-900997,0,T
SYN-901000,0,T
SYN-901017,0,T
SYN-901024,0,T
SYN-901031,0,T
SYN-901048,0,T
SYN-901086,0,T
SYN-901093,0,T
SYN-901109,0,T
SYN-901116,0,T
SYN-901123,0,T
SYN-901130,0,T
SYN-901147,0,T
SYN-901154,0,T
SYN-901161,0,T
SYN-901178,0,T
SYN-901185,0,T
SYN-901192,0,T
SYN-901284,0,T
SYN-901291,0,T
SYN-901307,0,T
SYN-901314,0,T
SYN-901338,0,T
SYN-901345,0,T
SYN-901352,0,T
SYN-901369,0,T
SYN-901376,0,T
SYN-901390,0,T
SYN-901406,0,T
SYN-901413,0,T
SYN-901420,0,T
SYN-901451,0,T
SYN-901673,0,T
SYN-901697,0,T
SYN-901710,0,T
TENGA-550281,0,T
TENGA-550298,13,F
TENGA-550304,0,F
TENGA-550335,11,F
TENGA-550502,0,F
TENGA-550519,0,T
TENGA-550526,21,F
TENGA-550656,0,T
TENGA-550700,0,F
TENGA-550724,19,F
TENGA-550748,0,F
TENGA-551370,0,F
TENGA-551387,0,T
TENGA-551394,8,F
TENGA-551400,0,T
TENGA-551417,1,F
TENGA-551677,0,T
TENGA-551684,0,T
TENGA-551738,0,T
TENGA-551769,0,T
TENGA-551776,0,T
TENGA-551783,0,T
TENGA-552827,4,F
TF-544020,0,T
TF-544037,0,T
TF-544044,0,T
TF-544051,0,T
TF-544068,0,T
TF-544082,0,T
TK-005012,0,T
TK-005029,0,T
TK-005036,0,T
TK-005043,0,T
TK-491421,0,T
TK-661104,0,T
TK-661111,0,T
TK-661128,0,T
TK-661135,0,T
TK-661142,0,T
TL-115704,0,T
TM-000729,0,T
TM-000781,0,T
TM-000798,0,T
TM-000804,0,T
TM-000811,0,T
TM-000828,0,T
TM-000835,0,T
TM-000842,0,T
TM-000859,0,T
TM-000873,0,T
TM-000880,0,T
TM-000934,0,T
TM-005659,0,T
TM-007155,0,T
TM-007162,0,T
TM-007209,0,T
TM-007230,0,T
TM-012098,0,T
TM-024268,0,T
TM-026828,0,T
TM-027450,0,T
TM-029591,0,T
TM-029652,0,T
TM-031646,0,T
TM-031679,0,T
TM-036513,0,T
TM-040428,0,T
TM-040794,0,T
TM-041098,0,T
TM-044303,0,T
TM-046109,0,T
TM-046603,0,T
TM-046611,0,T
TM-047106,0,T
TM-049322,0,T
TM-051127,0,T
TM-051141,0,T
TM-051547,0,T
TM-052537,0,T
TM-053275,0,T
TM-053305,0,T
TM-053312,0,T
TM-053336,0,T
TM-053350,0,T
TM-053367,0,T
TM-053886,0,T
TM-054753,0,T
TM-055071,0,T
TM-055835,0,T
TM-056627,0,T
TM-056849,0,T
TM-056856,0,T
TM-056894,0,T
TM-056900,0,T
TM-056924,0,T
TM-057914,0,T
TM-057921,0,T
TM-058003,0,T
TM-058119,0,T
TM-058225,0,T
TM-058232,0,T
TM-058249,0,T
TM-058256,0,T
TM-058423,0,T
TM-058577,0,T
TM-059741,0,T
TM-060556,0,T
TM-061508,0,T
TM-061522,0,T
TM-061539,0,T
TM-062024,0,T
TM-066466,0,T
TM-067319,0,T
TM-067678,0,T
TM-067685,0,T
TM-067692,0,T
TM-067708,0,T
TM-067715,0,T
TM-067722,0,T
TOI-332549,0,T
TROJ-901004,0,T
TROJ-901158,0,T
TROJ-901219,0,T
TROJ-902445,0,T
TROJ-903527,0,T
TROJ-903534,0,T
TROJ-903589,0,T
TROJ-903725,0,T
TROJ-906528,0,T
TROJ-912208,0,T
TROJ-912352,0,T
TROJ-912420,0,T
TROJ-912529,0,T
TROJ-912543,0,T
TROJ-912826,0,T
TROJ-912925,0,T
TROJ-915421,0,T
TROJ-915438,0,T
TROJ-915629,0,T
TROJ-915728,0,T
TROJ-915827,0,T
TROJ-916008,0,T
TROJ-916527,0,T
TROJ-922528,0,T
TROJ-926328,0,T
TROJ-926427,0,T
TROJ-926519,0,T
TROJ-926526,0,T
TROJ-926588,0,T
TROJ-926724,0,T
TROJ-926908,0,T
TROJ-930509,0,T
TROJ-931124,0,T
TROJ-931506,0,T
TROJ-932527,0,T
TROJ-937331,0,T
TROJ-937522,0,T
TROJ-937720,0,T
TROJ-946524,0,T
TROJ-954529,0,T
TROJ-972523,0,T
TS-1002014,0,T
TS-1002015,0,T
TS-1002016,4,F
TS-1002017,0,T
TS-1002018,8,F
TS-1002019,0,T
TS-1002020,0,F
TS-1002021,1,T
TS-1003001,0,F
TS-1003004,0,T
TS-1003005,0,T
TS-1003006,0,F
TS-1003007,0,T
TS-1003008,0,T
TS-1003015,0,T
TS-1003016,0,F
TS-1003017,0,T
TS-1003018,0,T
TS-1003024,0,T
TS-1003025,0,T
TS-1003026,0,T
TS-1003029,0,T
TS-1003030,0,T
TS-1003031,0,T
TS-1003032,0,T
TS-1003033,0,T
TS-1003034,0,T
TS-1003036,0,T
TS-1003038,0,F
TS-1003040,0,T
TS-1003041,0,T
TS-1003044,0,F
TS-1003047,0,T
TS-1003049,0,T
TS-1003050,0,T
TS-1003052,0,F
TS-1003053,13,F
TS-1003054,0,T
TS-1003057,12,F
TS-1003060,0,T
TS-1003062,0,F
TS-1003063,10,F
TS-1003066,0,T
TS-1003068,0,T
TS-1003069,0,T
TS-1003071,0,T
TS-1003072,0,T
TS-1003073,0,T
TS-1003074,0,T
TS-1003076,0,T
TS-1003077,0,T
TS-1003099,0,F
TS-1003100,1,F
TS-1003207,0,T
TS-1003217,0,T
TS-1003226,0,T
TS-1003256,0,F
TS-1003266,0,T
TS-1003386,0,F
TS-1003396,0,F
TS-1003406,0,T
TS-1003416,0,T
TS-1004002,0,T
TS-1004003,0,T
TS-1004004,0,T
TS-1004008,0,T
TS-1004009,0,T
TS-1004010,0,F
TS-1004011,0,T
TS-1004012,0,T
TS-1004015,0,T
TS-1004016,0,T
TS-1004017,0,T
TS-1004018,0,T
TS-1004019,0,T
TS-1004020,0,T
TS-1004022,0,T
TS-1004023,0,T
TS-1004024,0,T
TS-1004025,0,T
TS-1004026,0,T
TS-1004028,0,T
TS-1004032,0,T
TS-1004033,0,T
TS-1004037,0,T
TS-1004177,0,T
TS-1004366,0,T
TS-1004386,2,F
TS-1004397,0,T
TS-1004406,0,T
TS-1004456,0,T
TS-1004496,0,T
TS-1004556,0,F
TS-1004584,0,T
TS-1004594,0,T
TS-1004666,0,T
TS-1004766,1,T
TS-1004774,48,F
TS-1004784,0,T
TS-1004986,0,F
TS-1004996,0,F
TS-1005457,0,T
TS-1006000,0,T
TS-1006002,0,T
TS-1006003,0,F
TS-1006004,0,F
TS-1006005,10,F
TS-1006006,16,F
TS-1006007,53,F
TS-1006008,0,T
TS-1006009,0,T
TS-1006014,0,T
TS-1006015,0,T
TS-1006016,0,T
TS-1006017,0,T
TS-1006018,0,T
TS-1006019,0,T
TS-1006020,0,T
TS-1006021,0,T
TS-1006022,0,T
TS-1006028,1,F
TS-1006029,0,F
TS-1006030,0,F
TS-1006147,0,T
TS-1006576,0,T
TS-1006586,0,T
TS-1008307,0,T
TS-1008317,0,T
TS-1008327,0,T
TS-1008337,0,T
TS-1008477,0,T
TS-1008487,0,T
TS-1008497,0,T
TS-1008507,0,T
TS-1008514,17,F
TS-1008524,20,F
TS-1008534,0,T
TS-1008544,0,T
TS-1013002,0,T
TS-1013003,0,T
TS-1013004,0,T
TS-1013005,0,T
TS-1013006,0,T
TS-1013008,0,T
TS-1013009,0,T
TS-1013010,2,T
TS-1013011,0,T
TS-1013012,0,T
TS-1013013,0,T
TS-1013017,0,T
TS-1013018,0,T
TS-1013019,0,T
TS-1013021,0,T
TS-1013022,0,T
TS-1013023,0,T
TS-1013906,0,T
TS-1013916,0,T
TS-1013946,0,T
TS-1014406,0,F
TS-1014416,0,F
TS-1014426,0,F
TS-1014436,0,F
TS-1014446,12,F
TS-1014456,0,T
TS-1014466,0,T
TS-1014476,0,T
TS-1014486,0,T
TS-1014496,18,F
TS-1014517,0,F
TS-1014527,0,F
TS-1014537,0,T
TS-1014567,0,F
TS-1014587,2,F
TS-1014684,0,T
TS-1014696,31,F
TS-1014896,0,F
TS-1030000,0,T
TS-1030001,0,T
TS-1030002,0,T
TS-1030013,0,T
TS-1030014,0,T
TS-1030019,0,T
TS-1030037,0,T
TS-1030052,0,T
TS-1030053,0,T
TS-1030054,0,T
TS-1030055,6,T
TS-1030058,0,T
TS-1030059,0,F
TS-1030086,0,T
TS-1030087,0,T
TS-1030088,0,T
TS-1030090,0,T
TS-1030091,0,T
TS-1030095,0,T
TS-1030096,0,T
TS-1030097,0,T
TS-1030099,0,T
TS-1030100,61,F
TS-1030101,0,F
TS-1030102,0,F
TS-1030103,0,F
TS-1030105,0,F
TS-1030106,0,T
TS-1030259,46,F
TS-1030269,16,F
TS-1030289,73,F
TS-1031224,9,F
TS-1031234,0,T
TS-1031419,0,F
TS-1031429,0,F
TS-1031509,0,F
TS-1031519,0,T
TS-1031824,21,F
TS-1031844,0,F
TS-1031854,8,F
TS-1032457,0,T
TS-1033314,0,T
TS-1033324,0,T
TS-1033344,0,T
TS-1033359,0,F
TS-1033369,2,F
TS-1033479,15,F
TS-1033509,0,T
TS-1033529,0,T
TS-1035239,0,F
TS-1035249,0,T
TS-1035269,0,T
TS-1035299,0,F
TS-1035300,0,F
TS-1035301,8,F
TS-1035302,0,F
TS-1035309,0,F
TS-1035529,33,F
TS-1035530,31,F
TS-1035531,0,F
TS-1035532,0,F
TS-1035539,19,F
TS-1035549,9,F
TS-1035559,15,F
TS-1035619,12,F
TS-1035629,7,F
TS-1035639,17,F
TS-1035649,34,F
TS-1035659,24,F
TS-1035669,10,F
TS-1035679,19,F
TS-1035689,10,F
TS-1035699,4,F
TS-1035709,30,T
TS-1035719,0,T
TS-1035729,0,F
TS-1035739,0,T
TS-1035749,42,F
TS-1035759,0,F
TS-1035769,86,F
TS-1035779,0,F
TS-1035789,10,F
TS-1035829,0,T
TS-1035859,0,F
TS-1035899,0,T
TS-1035939,36,F
TS-1040017,0,F
TS-1040206,0,F
TS-1040216,0,T
TS-1044234,0,T
TS-1048001,0,F
TS-1048002,38,F
TS-1048003,0,F
TS-1048004,0,F
TS-1048717,0,T
TS-1048757,0,T
TS-1054016,0,T
TS-1057056,0,T
TS-1070001,0,T
TS-1070010,0,F
TS-1070011,0,T
TS-1070012,0,F
TS-1070015,0,T
TS-1070016,11,F
TS-1070017,0,T
TS-1070018,0,T
TS-1070019,0,T
TS-1070020,0,T
TS-1070021,0,F
TS-1070022,0,F
TS-1070023,0,T
TS-1070024,9,F
TS-1070025,0,T
TS-1070026,0,T
TS-1070027,0,T
TS-1070028,0,T
TS-1070029,0,F
TS-1070030,0,F
TS-1070031,0,T
TS-1070032,0,T
TS-1070033,0,T
TS-1070041,0,T
TS-1070042,0,T
TS-1070043,4,F
TS-1070045,0,T
TS-1070046,0,T
TS-1070049,20,F
TS-1070050,0,T
TS-1070051,0,T
TS-1070052,0,T
TS-1070053,18,F
TS-1070054,6,F
TS-1070055,0,T
TS-1070057,0,T
TS-1070094,0,T
TS-1070098,0,F
TS-1070099,0,T
TS-1070100,0,T
TS-1070101,0,T
TS-1070102,0,T
TS-1070103,0,T
TS-1070104,0,T
TS-1070105,0,T
TS-1070106,0,T
TS-1070107,0,T
TS-1070108,0,T
TS-1070109,0,T
TS-1070116,0,F
TS-1070117,0,F
TS-1070118,0,F
TS-1070119,0,F
TS-1070120,0,F
TS-1070122,8,F
TS-1070126,8,F
TS-1070129,13,F
TS-1070132,4,F
TS-1070200,4,F
TS-1070201,10,F
TS-1070222,0,T
TS-1070223,0,T
TS-1070225,0,T
TS-1070226,0,T
TS-1070227,0,T
TS-1070228,0,T
TS-1070229,0,T
TS-1070272,0,F
TS-1071004,0,T
TS-1071005,0,T
TS-1071006,0,T
TS-1071010,0,T
TS-1071011,0,T
TS-1071012,0,T
TS-1071013,0,T
TS-1071014,0,T
TS-1071015,17,F
TS-1071016,0,T
TS-1071018,0,F
TS-1071022,0,F
TS-1071247,17,T
TS-1071326,0,T
TS-1071336,0,T
TS-1071346,0,T
TS-1071356,0,T
TS-1071696,0,T
TS-1072017,0,T
TS-1072027,0,T
TS-1072037,0,T
TS-1072047,0,T
TS-1072146,0,T
TS-1072166,0,T
TS-1072176,0,T
TS-1072186,0,T
TS-1072266,0,T
TS-1072276,0,T
TS-1072286,34,F
TS-1072296,0,T
TS-1072306,37,F
TS-1072316,0,T
TS-1072334,0,T
TS-1072344,0,T
TS-1072364,0,T
TS-1072556,0,T
TS-1072566,0,F
TS-1072576,0,T
TS-1072586,0,T
TS-1072596,0,T
TS-1072676,0,T
TS-1072686,0,T
TS-1072706,0,T
TS-1072726,0,T
TS-1072776,0,T
TS-1072786,0,T
TS-1072937,0,T
TS-1072947,0,T
TS-1072957,0,T
TS-1072967,0,T
TS-1073357,0,T
TS-1073377,0,T
TS-1073447,0,T
TS-1073456,0,T
TS-1073797,0,T
TS-1074106,0,T
TS-1074116,0,T
TS-1074377,0,T
TS-1074416,0,T
TS-1074436,0,T
TS-1074666,0,T
TS-1074676,0,T
TS-1074885,4,F
TS-1074886,7,F
TS-1074897,0,F
TS-1075000,0,T
TS-1075001,0,T
TS-1075002,0,T
TS-1075003,0,T
TS-1075004,0,T
TS-1075005,0,T
TS-1075006,0,T
TS-1075007,0,T
TS-1075008,0,T
TS-1075009,0,T
TS-1075010,0,T
TS-1075011,0,T
TS-1075012,0,T
TS-1075013,0,T
TS-1075014,20,F
TS-1075015,11,F
TS-1075016,3,T
TS-1075017,17,T
TS-1075018,4,T
TS-1075019,6,T
TS-1075020,0,T
TS-1075021,0,T
TS-1075022,0,T
TS-1075023,17,T
TS-1075024,3,T
TS-1075025,18,T
TS-1077000,0,F
TS-1077002,0,F
TS-1077004,4,F
TS-1077005,0,F
TS-1077006,0,T
TS-1077007,0,T
TS-1077008,0,T
TS-1077009,16,F
TS-1077010,2,F
TS-1077011,41,F
TS-1077012,0,F
TS-1091001,0,T
TS-1091002,0,T
TS-1091003,0,T
TS-1091051,0,T
TS-1091052,0,T
TS-1091053,0,T
TS-1091054,0,T
TS-1091100,0,T
TS-1091163,0,T
TS-1091183,0,T
TS-1091190,0,T
TS-1091196,0,T
TS-1091198,0,T
TS-1091201,0,T
TS-1091202,0,T
TS-1091204,0,F
TS-1091205,0,T
TS-1091229,0,F
TS-1091260,0,T
TS-1091261,0,T
TS-1091262,0,F
TS-1091263,0,T
TS-1091265,0,T
TS-1091266,0,T
TS-1091330,0,T
TS-1091331,0,T
TS-1091334,0,T
TS-1091335,0,F
TS-1091336,0,F
TS-1091337,0,T
TS-1091338,0,F
TS-1091339,0,T
TS-1091341,0,F
TS-1091342,17,F
TS-1091343,3,F
TS-1091344,7,T
TS-1091357,0,T
TS-1093000,0,T
TS-1093006,0,T
TS-1093007,0,T
TS-1093008,0,T
TS-1093009,0,T
TS-1093011,0,T
TS-1093236,0,F
TS-1093246,0,T
TS-1093256,0,T
TS-1093286,0,T
TS-1093856,0,T
TS-1093866,0,T
TS-1093876,0,T
TS-1093946,0,T
TS-1094086,0,F
TS-1094096,0,F
TS-1094377,0,F
TS-1094397,51,T
TS-1094486,0,T
TS-1094506,0,T
TS-1094766,0,T
TS-1094776,0,T
TS-1094866,0,T
TS-1094886,0,T
TS-1094896,0,T
TS-1095036,0,T
TS-1095076,0,T
TS-1097017,0,F
TS-1097019,0,F
TS-1097020,0,T
TS-1097021,0,T
TS-1097022,0,T
TS-1097027,0,T
TS-1097057,0,T
TS-1097067,0,T
TS-1097087,0,T
TS-1097097,0,T
TS-1097107,0,T
TS-1097117,0,T
TS-1097127,0,F
TS-1097147,10,T
TS-1101001,0,F
TS-1101003,0,T
TS-1101004,4,F
TS-1101005,31,F
TS-1101006,9,F
TS-1101007,0,T
TS-1101008,0,T
TS-1101009,0,T
TS-1101010,0,F
TS-1101011,0,F
TS-1101012,41,F
TS-1101015,0,T
TS-1101016,0,T
TS-1101017,0,T
TS-1101018,0,T
TS-1101019,0,T
TS-1101020,0,F
TS-1101021,0,T
TS-1101022,27,F
TS-1101023,0,T
TS-1101024,0,F
TS-1101025,0,T
TS-1101026,0,F
TS-1101027,0,T
TS-1101028,0,T
TS-1101029,0,T
TS-1101030,0,T
TS-1101031,0,T
TS-1101034,0,F
TS-1101036,0,F
TS-1101038,0,T
TS-1101039,0,T
TS-1101040,0,T
TS-1101041,0,T
TS-1101042,0,T
TS-1101043,0,T
TS-1101044,5,F
TS-1101046,0,T
TS-1101047,8,F
TS-1101048,7,F
TS-1101049,5,F
TS-1101050,10,T
TS-1101090,0,T
TS-1101091,0,T
TS-1101092,0,T
TS-1101093,0,T
TS-1101094,0,T
TS-1101095,0,T
TS-1101096,0,F
TS-1101097,0,F
TS-1101098,0,T
TS-1101099,0,T
TS-1101100,0,T
TS-1101101,0,T
TS-1101102,0,T
TS-1101103,0,T
TS-1101104,0,T
TS-1101105,0,T
TS-1101106,0,T
TS-1101107,0,F
TS-1101108,4,F
TS-1101109,4,F
TS-1101110,0,T
TS-1101111,0,T
